match_date,batting_team,bowling_team,venue,runs,wickets,overs,striker_runs,non_striker_runs,last_five_overs_runs,final_score,run_rate,wickets_in_hand
2023-05-25,Royal Challengers Bangalore,Punjab Kings,Sawai Mansingh Stadium,124,2,14.2,70,40,53,204,8.732394366197184,8
2023-05-02,Gujarat Titans,Mumbai Indians,Sawai Mansingh Stadium,50,0,6.5,27,16,44,189,7.6923076923076925,10
2023-05-23,Punjab Kings,Gujarat Titans,Rajiv Gandhi International Cricket Stadium,75,6,12.6,38,25,39,124,5.9523809523809526,4
2023-05-14,Kolkata Knight Riders,Mumbai Indians,Sawai Mansingh Stadium,81,7,16.6,34,38,24,98,4.879518072289156,3
2023-05-22,Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,49,0,5.5,17,23,46,228,8.909090909090908,10
2023-03-31,Lucknow Super Giants,Delhi Capitals,Narendra Modi Stadium,80,1,10.6,41,28,41,196,7.547169811320755,9
2023-04-22,Mumbai Indians,Delhi Capitals,Punjab Cricket Association Stadium,121,6,17.5,54,40,42,150,6.914285714285715,4
2023-04-24,Mumbai Indians,Sunrisers Hyderabad,M. A. Chidambaram Stadium,67,4,11.9,34,23,23,113,5.630252100840336,6
2023-04-30,Mumbai Indians,Punjab Kings,M. Chinnaswamy Stadium,95,5,13.0,29,44,31,160,7.3076923076923075,5
2023-04-28,Chennai Super Kings,Gujarat Titans,Eden Gardens,81,5,11.7,40,25,32,131,6.923076923076923,5
2023-04-28,Delhi Capitals,Royal Challengers Bangalore,Wankhede Stadium,75,2,9.2,28,38,42,182,8.152173913043478,8
2023-05-11,Royal Challengers Bangalore,Rajasthan Royals,Wankhede Stadium,83,1,9.4,33,38,45,206,8.829787234042552,9
2023-04-08,Royal Challengers Bangalore,Mumbai Indians,Punjab Cricket Association Stadium,71,6,12.2,34,22,32,120,5.8196721311475414,4
2023-05-05,Rajasthan Royals,Chennai Super Kings,M. A. Chidambaram Stadium,44,2,6.3,22,10,30,121,6.984126984126984,8
2023-04-12,Sunrisers Hyderabad,Gujarat Titans,Narendra Modi Stadium,84,3,13.1,32,29,34,132,6.412213740458015,7
2023-05-14,Rajasthan Royals,Mumbai Indians,Narendra Modi Stadium,44,0,5.9,14,21,44,194,7.4576271186440675,10
2023-05-21,Kolkata Knight Riders,Lucknow Super Giants,Punjab Cricket Association Stadium,83,1,11.9,38,30,42,153,6.974789915966387,9
2023-05-25,Chennai Super Kings,Sunrisers Hyderabad,Sawai Mansingh Stadium,152,1,19.4,84,45,38,156,7.835051546391753,9
2023-04-27,Mumbai Indians,Punjab Kings,Rajiv Gandhi International Cricket Stadium,44,2,5.4,22,12,37,187,8.148148148148147,8
2023-05-02,Rajasthan Royals,Royal Challengers Bangalore,Arun Jaitley Stadium,89,2,13.7,38,34,35,155,6.496350364963504,8
2023-04-02,Punjab Kings,Delhi Capitals,Rajiv Gandhi International Cricket Stadium,68,2,9.1,25,26,47,174,7.472527472527473,8
2023-05-14,Lucknow Super Giants,Gujarat Titans,Dr. DY Patil Sports Academy,80,6,13.7,31,26,28,116,5.839416058394161,4
2023-04-17,Delhi Capitals,Lucknow Super Giants,Dr. DY Patil Sports Academy,100,2,12.4,34,40,52,180,8.064516129032258,8
2023-04-17,Delhi Capitals,Rajasthan Royals,Arun Jaitley Stadium,130,2,16.1,58,37,47,175,8.074534161490682,8
2023-05-03,Royal Challengers Bangalore,Chennai Super Kings,M. Chinnaswamy Stadium,120,3,14.3,61,30,50,184,8.391608391608392,7
2023-05-29,Lucknow Super Giants,Sunrisers Hyderabad,Sawai Mansingh Stadium,72,2,10.0,41,22,47,165,7.2,8
2023-05-29,Sunrisers Hyderabad,Lucknow Super Giants,Sawai Mansingh Stadium,98,2,13.5,51,22,40,157,7.2592592592592595,8
2023-04-20,Chennai Super Kings,Royal Challengers Bangalore,Eden Gardens,46,0,6.8,18,14,29,135,6.764705882352941,10
2023-04-02,Lucknow Super Giants,Mumbai Indians,Wankhede Stadium,47,2,6.6,20,14,42,165,7.121212121212122,8
2023-04-01,Gujarat Titans,Punjab Kings,Arun Jaitley Stadium,47,3,7.5,17,23,36,145,6.266666666666667,7
2023-04-06,Kolkata Knight Riders,Rajasthan Royals,Arun Jaitley Stadium,47,4,8.5,15,19,25,106,5.529411764705882,6
2023-04-24,Sunrisers Hyderabad,Kolkata Knight Riders,Arun Jaitley Stadium,49,0,6.5,23,11,46,186,7.538461538461538,10
2023-04-13,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,84,0,10.0,42,30,41,197,8.4,10
2023-04-24,Royal Challengers Bangalore,Rajasthan Royals,Arun Jaitley Stadium,57,2,8.2,20,22,38,159,6.951219512195123,8
2023-04-15,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,76,2,10.6,31,27,36,146,7.169811320754717,8
2023-05-28,Delhi Capitals,Sunrisers Hyderabad,Eden Gardens,70,1,7.4,33,20,40,202,9.45945945945946,9
2023-04-03,Delhi Capitals,Chennai Super Kings,Sawai Mansingh Stadium,88,7,18.5,45,23,21,94,4.756756756756757,3
2023-05-25,Chennai Super Kings,Mumbai Indians,Dr. DY Patil Sports Academy,104,2,14.5,36,44,29,150,7.172413793103448,8
2023-05-19,Chennai Super Kings,Delhi Capitals,Eden Gardens,79,6,12.7,29,36,39,129,6.220472440944882,4
2023-05-19,Delhi Capitals,Gujarat Titans,Wankhede Stadium,99,0,12.3,51,27,37,178,8.048780487804878,10
2023-04-29,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,102,3,15.3,50,22,29,139,6.666666666666666,7
2023-05-18,Rajasthan Royals,Gujarat Titans,Sawai Mansingh Stadium,111,7,15.5,49,35,41,158,7.161290322580645,3
2023-04-26,Royal Challengers Bangalore,Gujarat Titans,Punjab Cricket Association Stadium,55,0,6.8,20,21,45,188,8.088235294117647,10
2023-04-20,Sunrisers Hyderabad,Kolkata Knight Riders,Wankhede Stadium,69,1,8.1,25,32,51,198,8.518518518518519,9
2023-05-27,Sunrisers Hyderabad,Delhi Capitals,Punjab Cricket Association Stadium,71,5,10.8,29,26,27,152,6.5740740740740735,5
2023-04-18,Punjab Kings,Mumbai Indians,Narendra Modi Stadium,103,3,11.7,35,37,53,201,8.803418803418804,7
2023-05-24,Sunrisers Hyderabad,Chennai Super Kings,Narendra Modi Stadium,76,2,9.8,30,37,45,158,7.755102040816326,8
2023-05-03,Punjab Kings,Mumbai Indians,Punjab Cricket Association Stadium,76,4,10.8,23,33,37,154,7.037037037037036,6
2023-05-18,Gujarat Titans,Mumbai Indians,Sawai Mansingh Stadium,130,1,15.6,56,56,48,189,8.333333333333334,9
2023-05-18,Kolkata Knight Riders,Chennai Super Kings,Dr. DY Patil Sports Academy,64,3,10.6,19,25,30,131,6.037735849056604,7
2023-04-27,Gujarat Titans,Delhi Capitals,Arun Jaitley Stadium,32,0,5.0,17,9,29,143,6.4,10
2023-04-07,Chennai Super Kings,Sunrisers Hyderabad,Narendra Modi Stadium,128,2,13.9,54,41,57,210,9.20863309352518,8
2023-05-03,Royal Challengers Bangalore,Gujarat Titans,M. Chinnaswamy Stadium,112,3,16.7,44,44,35,146,6.706586826347306,7
2023-05-30,Lucknow Super Giants,Delhi Capitals,M. Chinnaswamy Stadium,59,1,6.5,30,13,47,199,9.076923076923077,9
2023-04-23,Rajasthan Royals,Lucknow Super Giants,Rajiv Gandhi International Cricket Stadium,79,2,13.2,42,20,25,127,5.984848484848485,8
2023-05-22,Rajasthan Royals,Royal Challengers Bangalore,Rajiv Gandhi International Cricket Stadium,90,0,11.9,37,31,49,181,7.563025210084033,10
2023-04-27,Kolkata Knight Riders,Delhi Capitals,Arun Jaitley Stadium,105,1,13.9,56,29,32,153,7.553956834532374,9
2023-04-27,Sunrisers Hyderabad,Chennai Super Kings,Eden Gardens,143,0,19.4,70,37,42,151,7.371134020618557,10
2023-04-05,Mumbai Indians,Royal Challengers Bangalore,M. Chinnaswamy Stadium,96,0,9.8,27,40,61,253,9.795918367346937,10
2023-05-01,Chennai Super Kings,Delhi Capitals,Dr. DY Patil Sports Academy,56,4,9.2,21,18,37,131,6.086956521739131,6
2023-05-01,Lucknow Super Giants,Kolkata Knight Riders,M. Chinnaswamy Stadium,50,1,5.5,21,21,48,217,9.090909090909092,9
2023-05-21,Kolkata Knight Riders,Delhi Capitals,Narendra Modi Stadium,49,3,8.1,20,14,26,108,6.049382716049383,7
2023-04-04,Delhi Capitals,Punjab Kings,Narendra Modi Stadium,80,5,13.4,42,28,34,132,5.970149253731343,5
2023-05-27,Sunrisers Hyderabad,Mumbai Indians,Narendra Modi Stadium,49,1,7.3,27,15,33,154,6.712328767123288,9
2023-05-20,Punjab Kings,Sunrisers Hyderabad,Eden Gardens,117,6,16.8,65,33,31,140,6.964285714285714,4
2023-04-05,Sunrisers Hyderabad,Punjab Kings,Eden Gardens,43,0,5.6,25,12,43,198,7.678571428571429,10
2023-05-15,Punjab Kings,Lucknow Super Giants,Narendra Modi Stadium,48,1,5.0,15,19,48,213,9.6,9
2023-04-25,Gujarat Titans,Kolkata Knight Riders,Rajiv Gandhi International Cricket Stadium,137,0,16.2,62,48,50,182,8.456790123456791,10
2023-05-10,Chennai Super Kings,Sunrisers Hyderabad,Rajiv Gandhi International Cricket Stadium,122,9,18.5,49,56,30,134,6.594594594594595,1
2023-05-12,Lucknow Super Giants,Delhi Capitals,Rajiv Gandhi International Cricket Stadium,50,4,8.8,20,22,22,103,5.681818181818182,6
2023-05-04,Gujarat Titans,Rajasthan Royals,Wankhede Stadium,91,5,12.3,40,29,30,154,7.398373983739837,5
2023-04-18,Chennai Super Kings,Kolkata Knight Riders,Rajiv Gandhi International Cricket Stadium,94,2,13.1,34,31,34,142,7.175572519083969,8
2023-05-29,Delhi Capitals,Royal Challengers Bangalore,M. Chinnaswamy Stadium,82,6,14.7,35,34,33,122,5.578231292517007,4
2023-05-10,Chennai Super Kings,Lucknow Super Giants,Eden Gardens,156,0,17.7,83,49,41,182,8.813559322033898,10
2023-05-02,Gujarat Titans,Sunrisers Hyderabad,Sawai Mansingh Stadium,53,2,6.8,17,20,47,165,7.794117647058823,8
2023-05-28,Lucknow Super Giants,Chennai Super Kings,M. A. Chidambaram Stadium,50,2,7.4,21,18,42,157,6.756756756756756,8
2023-05-20,Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,80,6,16.3,41,24,29,104,4.9079754601226995,4
2023-05-12,Sunrisers Hyderabad,Gujarat Titans,Punjab Cricket Association Stadium,68,5,10.6,21,26,34,138,6.415094339622642,5
2023-04-21,Rajasthan Royals,Mumbai Indians,Narendra Modi Stadium,112,1,17.5,56,33,35,138,6.4,9
2023-05-18,Punjab Kings,Chennai Super Kings,Dr. DY Patil Sports Academy,103,5,16.8,33,47,26,131,6.1309523809523805,5
2023-05-14,Delhi Capitals,Rajasthan Royals,Eden Gardens,80,3,9.1,33,27,51,179,8.791208791208792,7
2023-04-11,Chennai Super Kings,Royal Challengers Bangalore,Sawai Mansingh Stadium,66,6,13.7,37,21,23,94,4.817518248175182,4
2023-04-05,Kolkata Knight Riders,Mumbai Indians,M. Chinnaswamy Stadium,81,4,9.5,35,22,54,202,8.526315789473685,6
2023-05-12,Delhi Capitals,Chennai Super Kings,Rajiv Gandhi International Cricket Stadium,133,0,15.9,47,47,48,184,8.364779874213836,10
2023-03-31,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,88,2,11.8,43,20,46,161,7.4576271186440675,8
2023-05-28,Lucknow Super Giants,Chennai Super Kings,Wankhede Stadium,78,5,11.8,45,23,34,144,6.610169491525423,5
2023-04-17,Lucknow Super Giants,Kolkata Knight Riders,Punjab Cricket Association Stadium,106,0,12.9,53,29,39,177,8.217054263565892,10
2023-05-07,Delhi Capitals,Lucknow Super Giants,Arun Jaitley Stadium,111,0,13.9,36,54,34,177,7.985611510791367,10
2023-05-06,Royal Challengers Bangalore,Chennai Super Kings,Arun Jaitley Stadium,50,0,6.9,14,20,36,152,7.246376811594202,10
2023-03-31,Kolkata Knight Riders,Chennai Super Kings,Wankhede Stadium,78,2,11.0,41,24,43,165,7.090909090909091,8
2023-05-13,Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,109,2,17.4,62,32,35,137,6.264367816091955,8
2023-04-16,Mumbai Indians,Rajasthan Royals,Punjab Cricket Association Stadium,68,0,7.3,21,28,44,190,9.315068493150685,10
2023-04-30,Gujarat Titans,Chennai Super Kings,Dr. DY Patil Sports Academy,88,2,11.6,35,38,39,164,7.586206896551724,8
2023-05-27,Royal Challengers Bangalore,Mumbai Indians,Arun Jaitley Stadium,85,6,14.4,46,21,25,121,5.902777777777778,4
2023-04-17,Gujarat Titans,Delhi Capitals,Rajiv Gandhi International Cricket Stadium,41,2,5.3,17,18,35,188,7.735849056603774,8
2023-05-06,Gujarat Titans,Royal Challengers Bangalore,Punjab Cricket Association Stadium,127,0,19.2,68,40,33,133,6.614583333333334,10
2023-05-16,Delhi Capitals,Rajasthan Royals,M. Chinnaswamy Stadium,113,4,15.1,64,29,40,164,7.483443708609272,6
2023-05-26,Kolkata Knight Riders,Punjab Kings,Wankhede Stadium,113,5,17.4,40,46,41,132,6.494252873563219,5
2023-04-08,Kolkata Knight Riders,Rajasthan Royals,Wankhede Stadium,66,3,8.0,33,14,44,178,8.25,7
2023-04-23,Chennai Super Kings,Mumbai Indians,M. Chinnaswamy Stadium,46,2,5.2,25,12,46,212,8.846153846153847,8
2023-04-05,Delhi Capitals,Gujarat Titans,Arun Jaitley Stadium,34,2,5.6,17,11,34,160,6.071428571428572,8
2023-05-26,Punjab Kings,Chennai Super Kings,M. A. Chidambaram Stadium,106,1,12.3,42,41,42,179,8.617886178861788,9
2023-04-06,Lucknow Super Giants,Mumbai Indians,M. Chinnaswamy Stadium,55,1,7.8,26,14,32,135,7.051282051282051,9
2023-05-09,Royal Challengers Bangalore,Mumbai Indians,M. A. Chidambaram Stadium,112,3,15.5,62,33,36,154,7.225806451612903,7
2023-04-24,Mumbai Indians,Royal Challengers Bangalore,Narendra Modi Stadium,54,0,5.5,24,14,44,180,9.818181818181818,10
2023-05-22,Royal Challengers Bangalore,Delhi Capitals,Sawai Mansingh Stadium,103,5,15.3,51,40,36,151,6.73202614379085,5
2023-05-20,Sunrisers Hyderabad,Delhi Capitals,Narendra Modi Stadium,82,1,8.8,32,38,44,188,9.318181818181817,9
2023-05-07,Chennai Super Kings,Royal Challengers Bangalore,Wankhede Stadium,63,4,8.3,33,16,41,165,7.590361445783132,6
2023-05-04,Kolkata Knight Riders,Royal Challengers Bangalore,Arun Jaitley Stadium,117,8,18.2,46,36,27,127,6.428571428571429,2
2023-05-05,Royal Challengers Bangalore,Lucknow Super Giants,Wankhede Stadium,96,1,11.2,34,46,37,184,8.571428571428571,9
2023-04-05,Punjab Kings,Sunrisers Hyderabad,Eden Gardens,89,5,14.9,48,27,34,128,5.973154362416107,5
2023-04-10,Lucknow Super Giants,Chennai Super Kings,M. A. Chidambaram Stadium,87,7,15.0,41,32,28,123,5.8,3
2023-05-16,Royal Challengers Bangalore,Punjab Kings,Narendra Modi Stadium,99,0,10.5,36,38,41,204,9.428571428571429,10
2023-05-04,Sunrisers Hyderabad,Delhi Capitals,Punjab Cricket Association Stadium,59,6,12.6,27,22,28,99,4.682539682539683,4
2023-04-29,Mumbai Indians,Lucknow Super Giants,Dr. DY Patil Sports Academy,39,2,5.7,15,14,34,139,6.842105263157895,8
2023-05-06,Chennai Super Kings,Kolkata Knight Riders,Rajiv Gandhi International Cricket Stadium,61,2,7.2,19,27,40,169,8.472222222222221,8
2023-05-05,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,102,1,10.9,48,34,56,220,9.357798165137615,9
2023-05-30,Gujarat Titans,Royal Challengers Bangalore,Eden Gardens,54,1,5.9,22,24,49,255,9.152542372881355,9
2023-04-16,Delhi Capitals,Royal Challengers Bangalore,Sawai Mansingh Stadium,115,7,18.8,52,32,27,122,6.117021276595745,3
2023-05-13,Chennai Super Kings,Royal Challengers Bangalore,Rajiv Gandhi International Cricket Stadium,102,4,14.0,50,33,34,145,7.285714285714286,6
2023-05-18,Royal Challengers Bangalore,Punjab Kings,Sawai Mansingh Stadium,97,0,11.2,46,23,52,215,8.660714285714286,10
2023-04-22,Punjab Kings,Delhi Capitals,Wankhede Stadium,71,1,7.7,26,31,41,209,9.220779220779221,9
2023-04-30,Rajasthan Royals,Delhi Capitals,Rajiv Gandhi International Cricket Stadium,119,4,16.5,64,31,29,142,7.212121212121212,6
2023-05-14,Gujarat Titans,Lucknow Super Giants,Eden Gardens,116,4,17.0,59,32,28,139,6.823529411764706,6
2023-04-03,Delhi Capitals,Kolkata Knight Riders,Arun Jaitley Stadium,151,3,18.3,62,49,45,172,8.251366120218579,7
2023-05-21,Royal Challengers Bangalore,Chennai Super Kings,M. A. Chidambaram Stadium,48,3,6.4,23,17,41,169,7.5,7
2023-04-12,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,84,2,10.9,26,38,32,165,7.706422018348624,8
2023-05-01,Punjab Kings,Rajasthan Royals,M. A. Chidambaram Stadium,92,4,11.7,43,34,31,156,7.863247863247864,6
2023-05-21,Mumbai Indians,Chennai Super Kings,Narendra Modi Stadium,146,1,16.3,47,70,51,199,8.957055214723926,9
2023-05-16,Delhi Capitals,Chennai Super Kings,Rajiv Gandhi International Cricket Stadium,109,9,18.3,45,44,37,121,5.956284153005464,1
2023-05-25,Gujarat Titans,Delhi Capitals,M. A. Chidambaram Stadium,89,1,12.8,27,40,30,153,6.953125,9
2023-04-10,Kolkata Knight Riders,Gujarat Titans,Eden Gardens,40,3,6.1,13,14,26,131,6.557377049180328,7
2023-05-04,Rajasthan Royals,Mumbai Indians,Narendra Modi Stadium,87,5,14.1,47,21,36,131,6.170212765957447,5
2023-04-27,Mumbai Indians,Lucknow Super Giants,Arun Jaitley Stadium,141,0,17.7,72,36,33,162,7.966101694915254,10
2023-04-29,Chennai Super Kings,Punjab Kings,Arun Jaitley Stadium,51,1,6.4,16,22,40,156,7.96875,9
2023-05-10,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,120,2,14.3,50,53,54,180,8.391608391608392,8
2023-05-20,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,77,1,10.0,41,20,33,152,7.7,9
2023-05-16,Chennai Super Kings,Mumbai Indians,M. A. Chidambaram Stadium,81,7,14.7,38,31,35,111,5.510204081632653,3
2023-05-06,Royal Challengers Bangalore,Mumbai Indians,Punjab Cricket Association Stadium,126,9,19.4,59,44,41,131,6.494845360824743,1
2023-05-25,Delhi Capitals,Gujarat Titans,Dr. DY Patil Sports Academy,81,7,16.0,37,21,27,106,5.0625,3
2023-05-06,Chennai Super Kings,Delhi Capitals,Wankhede Stadium,129,4,16.2,77,35,49,176,7.962962962962964,6
2023-04-14,Delhi Capitals,Royal Challengers Bangalore,Rajiv Gandhi International Cricket Stadium,74,4,10.9,24,36,36,152,6.7889908256880735,6
2023-04-26,Mumbai Indians,Sunrisers Hyderabad,Eden Gardens,124,4,15.9,53,38,37,169,7.79874213836478,6
2023-05-27,Gujarat Titans,Royal Challengers Bangalore,Sawai Mansingh Stadium,125,4,16.0,74,37,33,161,7.8125,6
2023-04-21,Mumbai Indians,Gujarat Titans,Eden Gardens,80,2,10.9,28,38,39,174,7.339449541284403,8
2023-05-29,Kolkata Knight Riders,Mumbai Indians,Sawai Mansingh Stadium,82,3,12.0,45,26,41,156,6.833333333333333,7
2023-04-07,Delhi Capitals,Kolkata Knight Riders,M. Chinnaswamy Stadium,90,1,10.8,37,30,46,189,8.333333333333332,9
2023-04-30,Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,105,6,14.7,57,24,30,143,7.142857142857143,4
2023-04-05,Kolkata Knight Riders,Punjab Kings,Wankhede Stadium,46,0,5.7,16,21,45,180,8.070175438596491,10
2023-04-26,Royal Challengers Bangalore,Gujarat Titans,Arun Jaitley Stadium,111,7,17.6,40,38,35,131,6.306818181818182,3
2023-05-08,Delhi Capitals,Rajasthan Royals,Eden Gardens,53,1,5.8,23,21,39,174,9.13793103448276,9
2023-05-17,Sunrisers Hyderabad,Lucknow Super Giants,Rajiv Gandhi International Cricket Stadium,151,2,18.4,68,39,33,169,8.206521739130435,8
2023-04-12,Kolkata Knight Riders,Lucknow Super Giants,Punjab Cricket Association Stadium,74,1,8.4,28,34,43,185,8.809523809523808,9
2023-04-05,Sunrisers Hyderabad,Mumbai Indians,Arun Jaitley Stadium,119,2,17.3,44,42,31,146,6.878612716763006,8
2023-04-20,Royal Challengers Bangalore,Sunrisers Hyderabad,Punjab Cricket Association Stadium,91,2,12.9,47,23,38,163,7.054263565891473,8
2023-04-10,Lucknow Super Giants,Punjab Kings,Wankhede Stadium,45,3,7.0,20,18,30,122,6.428571428571429,7
2023-05-23,Chennai Super Kings,Rajasthan Royals,Punjab Cricket Association Stadium,120,1,12.7,53,42,59,222,9.448818897637796,9
2023-05-26,Sunrisers Hyderabad,Gujarat Titans,Eden Gardens,51,1,6.5,22,17,38,181,7.846153846153846,9
2023-04-28,Kolkata Knight Riders,Rajasthan Royals,Arun Jaitley Stadium,86,8,17.7,38,30,31,99,4.858757062146893,2
2023-04-28,Mumbai Indians,Sunrisers Hyderabad,Dr. DY Patil Sports Academy,85,5,12.9,40,35,38,145,6.589147286821706,5
2023-04-25,Gujarat Titans,Royal Challengers Bangalore,Wankhede Stadium,82,0,10.3,30,37,36,169,7.9611650485436884,10
2023-04-25,Punjab Kings,Mumbai Indians,Narendra Modi Stadium,111,3,12.8,38,48,36,182,8.671875,7
2023-05-06,Royal Challengers Bangalore,Punjab Kings,Dr. DY Patil Sports Academy,94,3,10.8,42,33,49,200,8.703703703703702,7
2023-05-20,Gujarat Titans,Mumbai Indians,Eden Gardens,65,0,6.8,35,22,44,218,9.558823529411764,10
2023-05-15,Delhi Capitals,Gujarat Titans,M. Chinnaswamy Stadium,110,4,14.4,51,41,42,164,7.638888888888888,6
2023-05-04,Gujarat Titans,Sunrisers Hyderabad,Wankhede Stadium,90,7,15.1,37,29,30,124,5.960264900662252,3
2023-04-11,Mumbai Indians,Sunrisers Hyderabad,M. Chinnaswamy Stadium,101,0,10.5,57,25,50,225,9.619047619047619,10
2023-05-09,Lucknow Super Giants,Rajasthan Royals,Sawai Mansingh Stadium,67,6,12.2,29,21,28,125,5.491803278688525,4
2023-05-13,Gujarat Titans,Mumbai Indians,Rajiv Gandhi International Cricket Stadium,100,3,14.3,52,35,43,157,6.9930069930069925,7
2023-04-21,Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,112,2,14.8,48,47,37,157,7.5675675675675675,8
2023-05-07,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,64,4,10.1,23,29,33,141,6.336633663366337,6
2023-05-25,Kolkata Knight Riders,Lucknow Super Giants,Sawai Mansingh Stadium,123,9,18.9,38,51,37,131,6.507936507936509,1
2023-05-29,Sunrisers Hyderabad,Royal Challengers Bangalore,Narendra Modi Stadium,68,4,10.6,30,19,31,131,6.415094339622642,6
2023-05-25,Gujarat Titans,Chennai Super Kings,Sawai Mansingh Stadium,99,5,15.3,37,41,32,135,6.470588235294118,5
2023-05-18,Sunrisers Hyderabad,Delhi Capitals,M. Chinnaswamy Stadium,68,1,8.3,39,19,49,198,8.192771084337348,9
2023-05-08,Sunrisers Hyderabad,Royal Challengers Bangalore,Wankhede Stadium,62,2,7.9,28,15,35,150,7.848101265822785,8
2023-04-20,Punjab Kings,Kolkata Knight Riders,M. A. Chidambaram Stadium,67,1,8.1,31,26,50,186,8.271604938271606,9
2023-05-24,Punjab Kings,Mumbai Indians,Wankhede Stadium,148,4,18.9,82,46,37,158,7.830687830687832,6
2023-04-11,Sunrisers Hyderabad,Rajasthan Royals,Dr. DY Patil Sports Academy,111,0,12.7,52,37,53,197,8.740157480314961,10
2023-04-15,Gujarat Titans,Lucknow Super Giants,Sawai Mansingh Stadium,112,5,17.4,56,42,40,138,6.436781609195402,5
2023-05-25,Lucknow Super Giants,Gujarat Titans,Rajiv Gandhi International Cricket Stadium,92,7,16.5,35,44,32,123,5.575757575757576,3
2023-04-17,Gujarat Titans,Punjab Kings,Dr. DY Patil Sports Academy,86,2,11.1,42,30,34,172,7.747747747747748,8
2023-04-05,Rajasthan Royals,Punjab Kings,Wankhede Stadium,63,0,7.0,27,26,41,199,9.0,10
2023-04-08,Chennai Super Kings,Punjab Kings,Narendra Modi Stadium,48,0,6.0,22,15,40,174,8.0,10
2023-04-18,Gujarat Titans,Lucknow Super Giants,Dr. DY Patil Sports Academy,75,4,10.6,37,17,40,175,7.0754716981132075,6
2023-05-20,Sunrisers Hyderabad,Delhi Capitals,Rajiv Gandhi International Cricket Stadium,56,0,7.2,30,19,49,180,7.777777777777778,10
2023-04-13,Royal Challengers Bangalore,Gujarat Titans,M. A. Chidambaram Stadium,114,3,15.7,62,31,41,159,7.261146496815287,7
2023-05-17,Mumbai Indians,Chennai Super Kings,Sawai Mansingh Stadium,62,2,8.5,25,24,39,175,7.294117647058823,8
2023-05-12,Sunrisers Hyderabad,Royal Challengers Bangalore,Eden Gardens,97,7,18.0,49,37,25,106,5.388888888888889,3
2023-04-02,Punjab Kings,Royal Challengers Bangalore,Dr. DY Patil Sports Academy,46,3,6.3,14,19,30,168,7.301587301587301,7
2023-05-11,Sunrisers Hyderabad,Royal Challengers Bangalore,M. A. Chidambaram Stadium,83,1,11.6,47,22,40,196,7.155172413793104,9
2023-04-20,Royal Challengers Bangalore,Lucknow Super Giants,Eden Gardens,98,4,13.4,34,42,31,150,7.313432835820896,6
2023-04-04,Delhi Capitals,Kolkata Knight Riders,Sawai Mansingh Stadium,110,1,13.0,58,26,50,198,8.461538461538462,9
2023-05-30,Delhi Capitals,Lucknow Super Giants,Rajiv Gandhi International Cricket Stadium,55,3,6.8,26,14,38,166,8.088235294117647,7
2023-04-16,Lucknow Super Giants,Sunrisers Hyderabad,Dr. DY Patil Sports Academy,107,1,15.4,60,31,35,139,6.948051948051948,9
2023-04-03,Punjab Kings,Kolkata Knight Riders,Dr. DY Patil Sports Academy,96,4,11.8,43,27,49,193,8.135593220338983,6
2023-05-03,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,41,2,5.4,18,16,41,179,7.592592592592592,8
2023-05-26,Mumbai Indians,Delhi Capitals,Sawai Mansingh Stadium,89,6,12.1,39,32,40,157,7.355371900826446,4
2023-05-15,Punjab Kings,Gujarat Titans,Narendra Modi Stadium,68,3,7.7,38,21,53,188,8.831168831168831,7
2023-04-15,Rajasthan Royals,Chennai Super Kings,Dr. DY Patil Sports Academy,86,5,17.4,33,41,22,104,4.942528735632185,5
2023-04-01,Royal Challengers Bangalore,Lucknow Super Giants,Dr. DY Patil Sports Academy,115,0,15.9,57,29,38,168,7.232704402515723,10
2023-05-06,Rajasthan Royals,Sunrisers Hyderabad,M. A. Chidambaram Stadium,52,4,8.1,19,18,36,133,6.419753086419753,6
2023-05-25,Sunrisers Hyderabad,Rajasthan Royals,Punjab Cricket Association Stadium,104,2,15.9,37,50,28,132,6.5408805031446535,8
2023-04-07,Lucknow Super Giants,Mumbai Indians,Punjab Cricket Association Stadium,59,2,7.0,34,16,37,166,8.428571428571429,8
2023-05-06,Kolkata Knight Riders,Rajasthan Royals,Rajiv Gandhi International Cricket Stadium,54,4,9.9,26,17,26,106,5.454545454545454,6
2023-04-11,Chennai Super Kings,Lucknow Super Giants,M. Chinnaswamy Stadium,47,2,5.3,17,17,36,186,8.867924528301888,8
2023-04-18,Rajasthan Royals,Royal Challengers Bangalore,Wankhede Stadium,134,3,17.2,73,45,47,167,7.790697674418605,7
