match_date,batting_team,bowling_team,venue,runs,wickets,overs,striker_runs,non_striker_runs,last_five_overs_runs,final_score
2023-05-25,Lucknow Super Giants,Gujarat Titans,Rajiv Gandhi International Cricket Stadium,92,7,16.5,35,44,32,123
2023-04-17,Gujarat Titans,Punjab Kings,Dr. DY Patil Sports Academy,86,2,11.1,42,30,34,172
2023-04-05,Rajasthan Royals,Punjab Kings,Wankhede Stadium,63,0,7.0,27,26,41,199
2023-04-08,Chennai Super Kings,Punjab Kings,Narendra Modi Stadium,48,0,6.0,22,15,40,174
2023-04-18,Gujarat Titans,Lucknow Super Giants,Dr. DY Patil Sports Academy,75,4,10.6,37,17,40,175
2023-05-20,Sunrisers Hyderabad,Delhi Capitals,Rajiv Gandhi International Cricket Stadium,56,0,7.2,30,19,49,180
2023-04-13,Royal Challengers Bangalore,Gujarat Titans,M. A. Chidambaram Stadium,114,3,15.7,62,31,41,159
2023-05-17,Mumbai Indians,Chennai Super Kings,Sawai Mansingh Stadium,62,2,8.5,25,24,39,175
2023-05-12,Sunrisers Hyderabad,Royal Challengers Bangalore,Eden Gardens,97,7,18.0,49,37,25,106
2023-04-02,Punjab Kings,Royal Challengers Bangalore,Dr. DY Patil Sports Academy,46,3,6.3,14,19,30,168
2023-05-11,Sunrisers Hyderabad,Royal Challengers Bangalore,M. A. Chidambaram Stadium,83,1,11.6,47,22,40,196
2023-04-20,Royal Challengers Bangalore,Lucknow Super Giants,Eden Gardens,98,4,13.4,34,42,31,150
2023-04-04,Delhi Capitals,Kolkata Knight Riders,Sawai Mansingh Stadium,110,1,13.0,58,26,50,198
2023-05-30,Delhi Capitals,Lucknow Super Giants,Rajiv Gandhi International Cricket Stadium,55,3,6.8,26,14,38,166
2023-04-16,Lucknow Super Giants,Sunrisers Hyderabad,Dr. DY Patil Sports Academy,107,1,15.4,60,31,35,139
2023-04-03,Punjab Kings,Kolkata Knight Riders,Dr. DY Patil Sports Academy,96,4,11.8,43,27,49,193
2023-05-03,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,41,2,5.4,18,16,41,179
2023-05-26,Mumbai Indians,Delhi Capitals,Sawai Mansingh Stadium,89,6,12.1,39,32,40,157
2023-05-15,Punjab Kings,Gujarat Titans,Narendra Modi Stadium,68,3,7.7,38,21,53,188
2023-04-15,Rajasthan Royals,Chennai Super Kings,Dr. DY Patil Sports Academy,86,5,17.4,33,41,22,104
2023-04-01,Royal Challengers Bangalore,Lucknow Super Giants,Dr. DY Patil Sports Academy,115,0,15.9,57,29,38,168
2023-05-06,Rajasthan Royals,Sunrisers Hyderabad,M. A. Chidambaram Stadium,52,4,8.1,19,18,36,133
2023-05-25,Sunrisers Hyderabad,Rajasthan Royals,Punjab Cricket Association Stadium,104,2,15.9,37,50,28,132
2023-04-07,Lucknow Super Giants,Mumbai Indians,Punjab Cricket Association Stadium,59,2,7.0,34,16,37,166
2023-05-06,Kolkata Knight Riders,Rajasthan Royals,Rajiv Gandhi International Cricket Stadium,54,4,9.9,26,17,26,106
2023-04-11,Chennai Super Kings,Lucknow Super Giants,M. Chinnaswamy Stadium,47,2,5.3,17,17,36,186
2023-04-18,Rajasthan Royals,Royal Challengers Bangalore,Wankhede Stadium,134,3,17.2,73,45,47,167
2023-05-21,Kolkata Knight Riders,Punjab Kings,Eden Gardens,112,7,16.3,44,38,30,140
2023-05-04,Punjab Kings,Rajasthan Royals,M. Chinnaswamy Stadium,114,2,16.1,67,33,42,162
2023-04-27,Chennai Super Kings,Punjab Kings,Dr. DY Patil Sports Academy,57,1,7.3,24,17,40,179
2023-05-07,Mumbai Indians,Rajasthan Royals,Arun Jaitley Stadium,57,2,6.9,20,20,53,196
2023-03-31,Kolkata Knight Riders,Delhi Capitals,Wankhede Stadium,67,0,8.6,40,18,42,187
2023-05-20,Delhi Capitals,Chennai Super Kings,Narendra Modi Stadium,74,5,11.4,36,19,41,141
2023-05-21,Delhi Capitals,Sunrisers Hyderabad,Rajiv Gandhi International Cricket Stadium,44,0,5.0,20,16,36,188
2023-05-05,Kolkata Knight Riders,Chennai Super Kings,Punjab Cricket Association Stadium,90,0,10.8,25,38,35,178
2023-05-07,Mumbai Indians,Chennai Super Kings,Narendra Modi Stadium,82,7,15.2,27,36,22,112
2023-05-22,Delhi Capitals,Punjab Kings,Sawai Mansingh Stadium,108,7,18.8,48,30,23,114
2023-05-03,Punjab Kings,Sunrisers Hyderabad,Rajiv Gandhi International Cricket Stadium,100,4,15.2,40,40,42,153
2023-04-10,Sunrisers Hyderabad,Delhi Capitals,Rajiv Gandhi International Cricket Stadium,103,6,17.9,46,37,35,118
2023-04-17,Rajasthan Royals,Lucknow Super Giants,Rajiv Gandhi International Cricket Stadium,45,2,6.5,13,18,35,170
2023-04-02,Mumbai Indians,Delhi Capitals,Dr. DY Patil Sports Academy,53,4,8.4,29,15,35,124
2023-05-15,Chennai Super Kings,Punjab Kings,Eden Gardens,40,2,5.6,19,13,39,185
2023-05-03,Sunrisers Hyderabad,Kolkata Knight Riders,M. A. Chidambaram Stadium,60,3,7.9,26,20,35,139
2023-04-13,Sunrisers Hyderabad,Delhi Capitals,Wankhede Stadium,76,4,12.0,27,28,28,141
2023-05-08,Delhi Capitals,Chennai Super Kings,Dr. DY Patil Sports Academy,87,0,11.5,43,21,46,177
2023-04-03,Gujarat Titans,Sunrisers Hyderabad,Sawai Mansingh Stadium,107,1,17.2,46,31,25,130
2023-05-29,Gujarat Titans,Chennai Super Kings,Arun Jaitley Stadium,67,5,10.4,36,18,38,133
2023-04-28,Mumbai Indians,Gujarat Titans,Sawai Mansingh Stadium,110,4,14.1,62,32,50,178
2023-04-08,Royal Challengers Bangalore,Chennai Super Kings,Punjab Cricket Association Stadium,129,5,18.7,66,29,44,142
2023-04-03,Mumbai Indians,Delhi Capitals,Sawai Mansingh Stadium,46,1,5.7,18,21,36,163
2023-05-18,Chennai Super Kings,Royal Challengers Bangalore,Sawai Mansingh Stadium,135,4,17.9,71,34,33,155
2023-05-12,Sunrisers Hyderabad,Mumbai Indians,M. Chinnaswamy Stadium,40,1,5.6,15,20,39,162
2023-05-05,Kolkata Knight Riders,Royal Challengers Bangalore,Punjab Cricket Association Stadium,61,4,9.1,20,26,42,155
2023-05-11,Rajasthan Royals,Royal Challengers Bangalore,M. Chinnaswamy Stadium,90,6,14.3,38,35,29,121
2023-04-28,Gujarat Titans,Delhi Capitals,Eden Gardens,42,0,5.9,14,18,42,174
2023-04-17,Gujarat Titans,Lucknow Super Giants,Eden Gardens,44,2,5.0,17,15,44,160
2023-04-16,Rajasthan Royals,Sunrisers Hyderabad,Eden Gardens,111,8,19.4,51,35,23,114
2023-05-07,Kolkata Knight Riders,Punjab Kings,Dr. DY Patil Sports Academy,135,2,14.3,49,64,42,203
2023-04-15,Mumbai Indians,Delhi Capitals,Narendra Modi Stadium,117,0,13.1,66,32,43,204
2023-04-16,Chennai Super Kings,Lucknow Super Giants,Rajiv Gandhi International Cricket Stadium,94,0,9.6,45,25,49,218
2023-05-27,Chennai Super Kings,Gujarat Titans,Eden Gardens,143,0,15.2,79,41,48,204
2023-04-17,Rajasthan Royals,Gujarat Titans,M. A. Chidambaram Stadium,110,5,16.4,62,28,36,147
2023-04-15,Lucknow Super Giants,Rajasthan Royals,Dr. DY Patil Sports Academy,106,2,13.0,53,26,34,163
2023-05-12,Mumbai Indians,Chennai Super Kings,M. A. Chidambaram Stadium,84,5,13.9,46,26,39,136
2023-04-02,Punjab Kings,Chennai Super Kings,M. A. Chidambaram Stadium,82,3,11.9,39,31,40,153
2023-04-26,Royal Challengers Bangalore,Chennai Super Kings,Sawai Mansingh Stadium,92,2,13.4,30,42,37,150
2023-05-03,Lucknow Super Giants,Delhi Capitals,Eden Gardens,53,1,5.7,26,13,53,222
2023-04-20,Rajasthan Royals,Delhi Capitals,Eden Gardens,41,1,5.2,17,15,41,189
2023-05-19,Punjab Kings,Kolkata Knight Riders,Arun Jaitley Stadium,127,0,16.3,51,56,39,162
2023-05-19,Rajasthan Royals,Punjab Kings,M. Chinnaswamy Stadium,52,1,5.8,27,12,36,207
2023-04-07,Royal Challengers Bangalore,Lucknow Super Giants,M. Chinnaswamy Stadium,64,3,7.6,29,24,42,173
2023-04-06,Chennai Super Kings,Royal Challengers Bangalore,M. Chinnaswamy Stadium,129,1,15.3,72,39,39,192
2023-03-31,Gujarat Titans,Mumbai Indians,M. A. Chidambaram Stadium,86,4,11.9,39,29,32,148
2023-04-22,Sunrisers Hyderabad,Mumbai Indians,M. Chinnaswamy Stadium,71,5,11.5,33,18,26,128
2023-05-03,Delhi Capitals,Kolkata Knight Riders,Punjab Cricket Association Stadium,68,3,10.0,33,19,28,154
2023-04-23,Delhi Capitals,Gujarat Titans,Eden Gardens,85,0,9.5,31,31,41,197
2023-04-02,Rajasthan Royals,Delhi Capitals,M. Chinnaswamy Stadium,104,4,14.5,34,41,44,153
2023-05-15,Sunrisers Hyderabad,Delhi Capitals,Sawai Mansingh Stadium,91,5,13.9,50,30,42,144
2023-04-13,Kolkata Knight Riders,Delhi Capitals,Eden Gardens,100,0,12.1,48,31,50,191
2023-05-04,Mumbai Indians,Chennai Super Kings,Dr. DY Patil Sports Academy,126,3,16.4,48,57,38,167
2023-05-04,Gujarat Titans,Royal Challengers Bangalore,M. Chinnaswamy Stadium,95,3,14.0,29,42,43,149
2023-04-04,Rajasthan Royals,Sunrisers Hyderabad,Punjab Cricket Association Stadium,97,4,12.3,33,40,36,171
2023-04-27,Mumbai Indians,Gujarat Titans,Arun Jaitley Stadium,112,5,16.9,49,42,39,140
2023-05-28,Punjab Kings,Kolkata Knight Riders,Dr. DY Patil Sports Academy,57,3,6.8,24,18,41,182
2023-05-03,Gujarat Titans,Royal Challengers Bangalore,Dr. DY Patil Sports Academy,47,1,5.9,17,23,47,184
2023-05-21,Chennai Super Kings,Gujarat Titans,Rajiv Gandhi International Cricket Stadium,118,2,15.3,60,41,42,167
2023-04-06,Royal Challengers Bangalore,Chennai Super Kings,Sawai Mansingh Stadium,94,3,12.2,38,44,34,176
2023-05-05,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,47,0,6.8,16,24,39,155
2023-05-28,Mumbai Indians,Gujarat Titans,Dr. DY Patil Sports Academy,88,7,14.7,45,25,26,112
2023-05-16,Kolkata Knight Riders,Gujarat Titans,M. Chinnaswamy Stadium,138,3,18.5,45,64,38,156
2023-05-11,Royal Challengers Bangalore,Kolkata Knight Riders,Narendra Modi Stadium,65,4,9.5,18,28,40,160
2023-05-28,Royal Challengers Bangalore,Mumbai Indians,Narendra Modi Stadium,145,4,16.9,62,55,36,174
2023-05-27,Rajasthan Royals,Lucknow Super Giants,M. Chinnaswamy Stadium,61,0,6.3,31,16,56,273
2023-04-18,Mumbai Indians,Sunrisers Hyderabad,Sawai Mansingh Stadium,80,3,9.7,41,24,43,180
2023-05-18,Kolkata Knight Riders,Rajasthan Royals,Rajiv Gandhi International Cricket Stadium,98,2,12.9,47,35,38,151
2023-04-14,Gujarat Titans,Rajasthan Royals,Sawai Mansingh Stadium,82,5,13.1,44,29,32,134
2023-05-07,Rajasthan Royals,Royal Challengers Bangalore,Narendra Modi Stadium,105,0,11.6,42,31,39,205
2023-05-18,Punjab Kings,Sunrisers Hyderabad,Sawai Mansingh Stadium,88,6,13.4,28,38,40,150
2023-05-29,Royal Challengers Bangalore,Chennai Super Kings,Punjab Cricket Association Stadium,73,4,10.2,31,26,41,157
2023-05-08,Royal Challengers Bangalore,Chennai Super Kings,M. A. Chidambaram Stadium,84,6,12.9,36,26,35,140
2023-04-09,Lucknow Super Giants,Sunrisers Hyderabad,Narendra Modi Stadium,106,0,12.4,62,30,40,179
2023-05-22,Gujarat Titans,Punjab Kings,M. Chinnaswamy Stadium,93,0,10.4,44,23,39,209
2023-05-15,Lucknow Super Giants,Mumbai Indians,Wankhede Stadium,48,1,5.9,17,19,33,160
2023-05-25,Sunrisers Hyderabad,Royal Challengers Bangalore,Sawai Mansingh Stadium,66,2,7.4,20,29,46,219
2023-04-10,Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,40,3,6.3,21,10,37,133
2023-05-30,Gujarat Titans,Mumbai Indians,M. A. Chidambaram Stadium,56,2,6.7,32,16,35,161
2023-04-05,Mumbai Indians,Punjab Kings,Arun Jaitley Stadium,97,7,18.7,29,42,21,103
2023-04-30,Delhi Capitals,Chennai Super Kings,Sawai Mansingh Stadium,97,2,13.3,47,26,31,154
2023-05-06,Kolkata Knight Riders,Rajasthan Royals,Narendra Modi Stadium,49,2,6.9,23,12,30,159
2023-04-30,Kolkata Knight Riders,Delhi Capitals,Sawai Mansingh Stadium,44,0,6.2,20,11,40,164
2023-05-27,Delhi Capitals,Kolkata Knight Riders,Narendra Modi Stadium,85,4,11.3,44,21,38,178
2023-04-27,Mumbai Indians,Rajasthan Royals,Punjab Cricket Association Stadium,81,1,7.8,48,22,54,251
2023-04-14,Rajasthan Royals,Delhi Capitals,Rajiv Gandhi International Cricket Stadium,88,8,18.3,37,32,22,95
2023-04-22,Chennai Super Kings,Punjab Kings,Rajiv Gandhi International Cricket Stadium,57,1,7.3,27,12,48,173
2023-04-19,Mumbai Indians,Chennai Super Kings,Arun Jaitley Stadium,61,0,6.4,25,23,52,239
2023-05-15,Sunrisers Hyderabad,Rajasthan Royals,Wankhede Stadium,99,2,15.0,42,40,30,151
2023-04-05,Royal Challengers Bangalore,Mumbai Indians,M. A. Chidambaram Stadium,105,2,14.7,51,38,44,149
2023-05-21,Mumbai Indians,Chennai Super Kings,Narendra Modi Stadium,65,1,6.6,28,28,59,242
2023-05-26,Lucknow Super Giants,Punjab Kings,Wankhede Stadium,114,0,11.4,59,37,61,254
2023-05-15,Lucknow Super Giants,Punjab Kings,Wankhede Stadium,148,1,18.2,67,44,36,166
2023-05-27,Lucknow Super Giants,Chennai Super Kings,Wankhede Stadium,92,1,9.0,39,32,58,233
2023-05-10,Lucknow Super Giants,Chennai Super Kings,Arun Jaitley Stadium,132,5,19.4,54,42,33,137
2023-04-21,Royal Challengers Bangalore,Mumbai Indians,Narendra Modi Stadium,88,0,10.6,41,30,46,210
2023-05-22,Gujarat Titans,Mumbai Indians,M. A. Chidambaram Stadium,71,5,12.9,40,20,36,119
2023-05-26,Kolkata Knight Riders,Lucknow Super Giants,Dr. DY Patil Sports Academy,132,4,17.3,47,54,30,157
2023-04-10,Punjab Kings,Lucknow Super Giants,Wankhede Stadium,69,2,8.2,26,24,39,165
2023-05-04,Delhi Capitals,Royal Challengers Bangalore,Dr. DY Patil Sports Academy,51,0,5.9,20,23,39,159
2023-05-20,Mumbai Indians,Lucknow Super Giants,Rajiv Gandhi International Cricket Stadium,130,0,17.2,62,48,47,160
2023-05-27,Chennai Super Kings,Lucknow Super Giants,Rajiv Gandhi International Cricket Stadium,96,1,10.7,45,22,43,211
2023-05-26,Lucknow Super Giants,Gujarat Titans,Sawai Mansingh Stadium,77,4,11.5,36,26,33,132
2023-04-15,Rajasthan Royals,Royal Challengers Bangalore,Wankhede Stadium,137,2,17.8,48,52,49,164
2023-05-28,Sunrisers Hyderabad,Chennai Super Kings,M. A. Chidambaram Stadium,113,2,16.6,36,43,39,149
2023-05-12,Royal Challengers Bangalore,Chennai Super Kings,Narendra Modi Stadium,121,8,18.2,65,40,38,136
2023-05-02,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,72,4,10.4,36,27,36,163
2023-04-24,Gujarat Titans,Lucknow Super Giants,Wankhede Stadium,114,5,15.3,59,37,45,166
2023-04-09,Gujarat Titans,Sunrisers Hyderabad,Eden Gardens,112,4,16.7,58,39,43,143
2023-03-31,Mumbai Indians,Royal Challengers Bangalore,Sawai Mansingh Stadium,66,2,8.1,26,30,46,169
2023-05-01,Delhi Capitals,Kolkata Knight Riders,Eden Gardens,104,8,18.4,63,29,30,116
2023-05-17,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,131,0,14.2,62,32,40,198
2023-05-14,Chennai Super Kings,Kolkata Knight Riders,Narendra Modi Stadium,154,0,15.4,64,58,62,219
2023-05-22,Mumbai Indians,Punjab Kings,Dr. DY Patil Sports Academy,59,3,8.3,22,29,38,137
2023-04-10,Lucknow Super Giants,Chennai Super Kings,Rajiv Gandhi International Cricket Stadium,112,1,14.9,60,31,33,156
2023-05-20,Mumbai Indians,Delhi Capitals,Arun Jaitley Stadium,101,8,17.2,35,43,32,119
2023-05-01,Mumbai Indians,Gujarat Titans,Wankhede Stadium,93,4,10.3,50,22,45,195
2023-04-14,Rajasthan Royals,Royal Challengers Bangalore,M. A. Chidambaram Stadium,69,6,13.3,25,26,30,110
2023-04-27,Rajasthan Royals,Kolkata Knight Riders,M. Chinnaswamy Stadium,126,1,13.8,47,49,50,202
2023-04-24,Royal Challengers Bangalore,Rajasthan Royals,M. A. Chidambaram Stadium,49,1,6.3,27,13,46,194
2023-05-13,Royal Challengers Bangalore,Chennai Super Kings,Sawai Mansingh Stadium,152,0,17.3,93,42,48,194
2023-04-15,Delhi Capitals,Chennai Super Kings,Dr. DY Patil Sports Academy,81,3,13.3,29,32,26,141
2023-04-11,Punjab Kings,Mumbai Indians,Narendra Modi Stadium,106,1,12.7,38,55,48,189
2023-05-12,Gujarat Titans,Sunrisers Hyderabad,Rajiv Gandhi International Cricket Stadium,39,2,5.4,17,16,39,185
2023-04-25,Lucknow Super Giants,Delhi Capitals,Narendra Modi Stadium,130,5,18.7,73,31,32,141
2023-04-24,Chennai Super Kings,Rajasthan Royals,Arun Jaitley Stadium,113,2,18.1,49,38,39,135
2023-05-28,Delhi Capitals,Gujarat Titans,M. A. Chidambaram Stadium,132,2,16.8,68,32,42,171
2023-05-24,Kolkata Knight Riders,Mumbai Indians,Punjab Cricket Association Stadium,104,4,17.6,61,26,27,121
2023-05-12,Delhi Capitals,Gujarat Titans,Dr. DY Patil Sports Academy,73,1,7.8,27,28,45,191
2023-04-14,Sunrisers Hyderabad,Kolkata Knight Riders,M. A. Chidambaram Stadium,131,0,18.9,60,50,37,143
2023-04-05,Punjab Kings,Gujarat Titans,Punjab Cricket Association Stadium,44,2,6.3,22,15,41,163
2023-04-29,Delhi Capitals,Lucknow Super Giants,Punjab Cricket Association Stadium,44,1,5.7,26,12,44,184
2023-05-17,Royal Challengers Bangalore,Kolkata Knight Riders,Punjab Cricket Association Stadium,97,1,11.7,33,40,43,200
2023-04-02,Punjab Kings,Royal Challengers Bangalore,Punjab Cricket Association Stadium,144,1,18.5,61,48,50,163
2023-05-13,Royal Challengers Bangalore,Lucknow Super Giants,M. A. Chidambaram Stadium,76,2,9.5,29,26,44,182
2023-05-19,Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,126,1,16.7,38,50,37,159
2023-04-25,Royal Challengers Bangalore,Mumbai Indians,Dr. DY Patil Sports Academy,92,7,14.4,53,24,31,128
2023-04-15,Royal Challengers Bangalore,Lucknow Super Giants,Eden Gardens,82,7,14.3,41,30,25,115
2023-05-23,Kolkata Knight Riders,Punjab Kings,Arun Jaitley Stadium,47,3,6.9,22,19,29,125
2023-04-11,Rajasthan Royals,Sunrisers Hyderabad,M. A. Chidambaram Stadium,119,2,16.1,34,50,32,155
2023-05-22,Gujarat Titans,Kolkata Knight Riders,Sawai Mansingh Stadium,127,2,14.8,64,36,48,198
2023-04-16,Rajasthan Royals,Sunrisers Hyderabad,Arun Jaitley Stadium,57,2,9.7,23,27,34,140
2023-05-02,Mumbai Indians,Chennai Super Kings,Dr. DY Patil Sports Academy,80,1,9.2,39,29,50,217
2023-04-11,Punjab Kings,Rajasthan Royals,Wankhede Stadium,86,4,10.5,27,38,41,183
2023-05-25,Kolkata Knight Riders,Chennai Super Kings,M. A. Chidambaram Stadium,96,2,12.7,46,25,30,158
2023-04-19,Chennai Super Kings,Gujarat Titans,Narendra Modi Stadium,55,0,7.2,17,25,45,190
2023-04-30,Punjab Kings,Rajasthan Royals,M. A. Chidambaram Stadium,72,2,9.6,31,23,45,176
2023-04-27,Delhi Capitals,Chennai Super Kings,M. A. Chidambaram Stadium,73,5,13.2,34,16,23,112
2023-04-20,Sunrisers Hyderabad,Gujarat Titans,Punjab Cricket Association Stadium,73,1,10.2,25,37,31,160
2023-05-25,Sunrisers Hyderabad,Chennai Super Kings,Eden Gardens,99,1,15.6,34,38,37,148
2023-05-06,Sunrisers Hyderabad,Rajasthan Royals,Wankhede Stadium,85,4,13.2,44,22,29,137
2023-04-28,Rajasthan Royals,Mumbai Indians,Punjab Cricket Association Stadium,125,9,18.9,55,43,32,134
2023-05-13,Lucknow Super Giants,Delhi Capitals,Arun Jaitley Stadium,54,0,6.7,16,24,42,198
2023-04-14,Chennai Super Kings,Royal Challengers Bangalore,Wankhede Stadium,58,0,7.3,28,15,37,171
2023-04-18,Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,47,1,5.0,20,15,47,190
2023-04-28,Delhi Capitals,Chennai Super Kings,Rajiv Gandhi International Cricket Stadium,106,6,16.8,45,49,30,124
2023-04-14,Sunrisers Hyderabad,Kolkata Knight Riders,Wankhede Stadium,117,3,13.5,66,29,44,192
2023-04-08,Lucknow Super Giants,Rajasthan Royals,Arun Jaitley Stadium,83,0,9.7,31,38,41,164
2023-04-13,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,129,5,19.3,60,45,36,135
2023-04-26,Rajasthan Royals,Kolkata Knight Riders,M. Chinnaswamy Stadium,164,4,19.1,58,66,49,176
2023-04-07,Rajasthan Royals,Kolkata Knight Riders,Dr. DY Patil Sports Academy,58,2,8.5,28,14,42,155
2023-05-12,Gujarat Titans,Royal Challengers Bangalore,Eden Gardens,51,4,8.3,22,19,39,145
2023-05-19,Gujarat Titans,Delhi Capitals,M. A. Chidambaram Stadium,86,0,8.6,39,34,41,213
2023-04-30,Punjab Kings,Delhi Capitals,Sawai Mansingh Stadium,86,2,10.0,36,30,47,197
2023-04-02,Delhi Capitals,Lucknow Super Giants,Dr. DY Patil Sports Academy,73,2,11.3,28,32,27,140
2023-04-06,Royal Challengers Bangalore,Chennai Super Kings,Arun Jaitley Stadium,85,7,15.6,40,25,27,109
2023-04-30,Mumbai Indians,Gujarat Titans,Rajiv Gandhi International Cricket Stadium,181,1,19.1,76,83,46,190
2023-04-24,Kolkata Knight Riders,Chennai Super Kings,M. A. Chidambaram Stadium,49,4,8.2,24,12,27,124
2023-04-02,Kolkata Knight Riders,Lucknow Super Giants,M. Chinnaswamy Stadium,89,1,11.6,31,32,43,189
2023-05-13,Rajasthan Royals,Gujarat Titans,Wankhede Stadium,43,2,5.5,20,10,39,161
2023-05-11,Chennai Super Kings,Sunrisers Hyderabad,Punjab Cricket Association Stadium,134,1,17.9,43,50,36,154
2023-04-23,Mumbai Indians,Royal Challengers Bangalore,Eden Gardens,111,4,16.8,43,43,40,139
2023-05-03,Royal Challengers Bangalore,Kolkata Knight Riders,Wankhede Stadium,60,1,7.0,19,23,35,158
2023-04-28,Chennai Super Kings,Lucknow Super Giants,Rajiv Gandhi International Cricket Stadium,106,5,16.4,40,51,33,140
2023-05-27,Mumbai Indians,Royal Challengers Bangalore,M. Chinnaswamy Stadium,110,3,14.3,37,42,42,172
2023-04-01,Kolkata Knight Riders,Delhi Capitals,Eden Gardens,37,2,5.7,19,14,37,159
2023-05-15,Royal Challengers Bangalore,Lucknow Super Giants,Eden Gardens,67,2,9.2,38,18,33,158
2023-04-06,Sunrisers Hyderabad,Lucknow Super Giants,Narendra Modi Stadium,91,6,17.0,49,25,33,110
2023-05-04,Sunrisers Hyderabad,Royal Challengers Bangalore,Punjab Cricket Association Stadium,94,5,14.1,34,34,27,140
2023-04-25,Gujarat Titans,Delhi Capitals,M. Chinnaswamy Stadium,165,2,18.3,72,63,53,183
2023-04-05,Mumbai Indians,Chennai Super Kings,Sawai Mansingh Stadium,73,4,11.6,37,28,38,143
2023-05-27,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,97,7,17.5,37,42,24,112
2023-05-14,Punjab Kings,Royal Challengers Bangalore,Dr. DY Patil Sports Academy,78,0,9.6,31,25,40,159
2023-04-10,Mumbai Indians,Punjab Kings,M. Chinnaswamy Stadium,64,0,7.2,31,17,48,217
2023-04-12,Mumbai Indians,Gujarat Titans,Arun Jaitley Stadium,55,2,7.9,19,28,37,163
2023-04-21,Mumbai Indians,Delhi Capitals,Punjab Cricket Association Stadium,38,0,5.3,20,11,38,169
2023-05-20,Sunrisers Hyderabad,Lucknow Super Giants,M. Chinnaswamy Stadium,112,2,14.0,56,26,44,169
2023-05-28,Sunrisers Hyderabad,Lucknow Super Giants,Narendra Modi Stadium,139,2,16.5,41,56,42,174
2023-04-01,Punjab Kings,Royal Challengers Bangalore,Eden Gardens,113,0,13.6,63,37,37,173
2023-05-14,Lucknow Super Giants,Rajasthan Royals,Arun Jaitley Stadium,85,3,11.3,31,38,42,169
2023-04-27,Rajasthan Royals,Chennai Super Kings,Narendra Modi Stadium,127,0,14.6,42,49,37,183
2023-04-17,Lucknow Super Giants,Gujarat Titans,Arun Jaitley Stadium,96,2,15.2,31,39,40,137
2023-05-02,Chennai Super Kings,Punjab Kings,Sawai Mansingh Stadium,53,3,7.2,23,24,29,142
2023-05-05,Gujarat Titans,Mumbai Indians,Rajiv Gandhi International Cricket Stadium,80,2,9.5,27,39,42,180
2023-04-28,Gujarat Titans,Sunrisers Hyderabad,Arun Jaitley Stadium,94,8,17.1,38,35,35,113
2023-05-08,Rajasthan Royals,Royal Challengers Bangalore,Arun Jaitley Stadium,57,1,9.3,32,18,27,118
2023-04-02,Delhi Capitals,Royal Challengers Bangalore,Dr. DY Patil Sports Academy,68,1,8.7,39,18,49,199
2023-04-05,Sunrisers Hyderabad,Lucknow Super Giants,Eden Gardens,102,6,17.0,48,35,32,125
2023-05-17,Gujarat Titans,Mumbai Indians,Wankhede Stadium,55,3,8.2,20,25,26,133
2023-05-04,Punjab Kings,Kolkata Knight Riders,Sawai Mansingh Stadium,82,0,10.7,28,34,35,167
2023-05-29,Punjab Kings,Gujarat Titans,Eden Gardens,107,9,18.4,38,53,30,118
2023-05-18,Rajasthan Royals,Kolkata Knight Riders,Arun Jaitley Stadium,64,1,7.6,33,22,52,195
2023-05-17,Chennai Super Kings,Gujarat Titans,Narendra Modi Stadium,76,6,14.2,32,24,34,112
2023-05-12,Gujarat Titans,Royal Challengers Bangalore,Arun Jaitley Stadium,92,9,18.1,49,30,23,102
2023-05-24,Chennai Super Kings,Gujarat Titans,Punjab Cricket Association Stadium,87,0,9.7,29,39,36,203
2023-04-10,Mumbai Indians,Gujarat Titans,Sawai Mansingh Stadium,43,2,6.5,18,13,42,158
2023-04-22,Lucknow Super Giants,Rajasthan Royals,Dr. DY Patil Sports Academy,118,3,17.4,44,53,38,147
2023-04-25,Rajasthan Royals,Punjab Kings,Rajiv Gandhi International Cricket Stadium,70,6,12.7,24,32,26,109
2023-05-27,Royal Challengers Bangalore,Punjab Kings,Narendra Modi Stadium,69,2,8.2,25,22,40,158
2023-04-17,Sunrisers Hyderabad,Royal Challengers Bangalore,Dr. DY Patil Sports Academy,80,4,11.0,39,29,36,138
2023-04-29,Delhi Capitals,Sunrisers Hyderabad,M. Chinnaswamy Stadium,92,5,13.1,30,41,37,165
2023-04-07,Rajasthan Royals,Sunrisers Hyderabad,Arun Jaitley Stadium,64,3,9.2,29,18,37,158
2023-05-07,Gujarat Titans,Mumbai Indians,M. Chinnaswamy Stadium,83,0,9.2,44,24,55,208
2023-04-02,Royal Challengers Bangalore,Rajasthan Royals,Eden Gardens,153,0,18.9,52,73,49,166
2023-05-03,Chennai Super Kings,Kolkata Knight Riders,Wankhede Stadium,92,4,13.1,31,45,36,154
